[2021-11-27 03:17:30,456][main.py][line:163][INFO] Epoch:[108/256]	 train_loss=0.15939	 val_loss=7.35627	 train_f1=0.992	 val_f1=0.732
[2021-11-27 03:25:25,620][main.py][line:163][INFO] Epoch:[109/256]	 train_loss=0.10502	 val_loss=6.92583	 train_f1=0.995	 val_f1=0.738
[2021-11-27 03:33:19,178][main.py][line:163][INFO] Epoch:[110/256]	 train_loss=0.13658	 val_loss=7.56167	 train_f1=0.993	 val_f1=0.731
[2021-11-27 03:41:16,165][main.py][line:163][INFO] Epoch:[111/256]	 train_loss=0.18991	 val_loss=8.72822	 train_f1=0.989	 val_f1=0.703
[2021-11-27 03:49:14,404][main.py][line:163][INFO] Epoch:[112/256]	 train_loss=0.16080	 val_loss=8.65397	 train_f1=0.991	 val_f1=0.697
[2021-11-27 03:57:12,348][main.py][line:163][INFO] Epoch:[113/256]	 train_loss=0.14754	 val_loss=8.65501	 train_f1=0.995	 val_f1=0.713
[2021-11-27 04:05:09,423][main.py][line:163][INFO] Epoch:[114/256]	 train_loss=0.14963	 val_loss=9.75286	 train_f1=0.993	 val_f1=0.702
[2021-11-27 04:13:07,647][main.py][line:163][INFO] Epoch:[115/256]	 train_loss=0.12047	 val_loss=7.09944	 train_f1=0.994	 val_f1=0.728
[2021-11-27 04:21:04,335][main.py][line:163][INFO] Epoch:[116/256]	 train_loss=0.09793	 val_loss=6.94469	 train_f1=0.995	 val_f1=0.724
[2021-11-27 04:29:03,210][main.py][line:163][INFO] Epoch:[117/256]	 train_loss=0.13178	 val_loss=7.15808	 train_f1=0.995	 val_f1=0.742
[2021-11-27 04:37:02,437][main.py][line:163][INFO] Epoch:[118/256]	 train_loss=0.11089	 val_loss=8.98853	 train_f1=0.996	 val_f1=0.704
[2021-11-27 04:45:00,154][main.py][line:163][INFO] Epoch:[119/256]	 train_loss=0.09163	 val_loss=8.19852	 train_f1=0.995	 val_f1=0.711
[2021-11-27 04:52:59,427][main.py][line:163][INFO] Epoch:[120/256]	 train_loss=0.10974	 val_loss=8.80468	 train_f1=0.995	 val_f1=0.710
[2021-11-27 05:00:58,900][main.py][line:163][INFO] Epoch:[121/256]	 train_loss=0.12175	 val_loss=9.81143	 train_f1=0.995	 val_f1=0.709
[2021-11-27 05:08:55,291][main.py][line:163][INFO] Epoch:[122/256]	 train_loss=0.15040	 val_loss=9.52786	 train_f1=0.994	 val_f1=0.715
[2021-11-27 05:16:52,129][main.py][line:163][INFO] Epoch:[123/256]	 train_loss=0.08311	 val_loss=9.33396	 train_f1=0.996	 val_f1=0.719
[2021-11-27 05:24:48,671][main.py][line:163][INFO] Epoch:[124/256]	 train_loss=0.11693	 val_loss=8.06583	 train_f1=0.993	 val_f1=0.719
[2021-11-27 05:32:48,649][main.py][line:163][INFO] Epoch:[125/256]	 train_loss=0.10325	 val_loss=7.86648	 train_f1=0.995	 val_f1=0.718
[2021-11-27 05:40:46,137][main.py][line:163][INFO] Epoch:[126/256]	 train_loss=0.08980	 val_loss=8.65817	 train_f1=0.997	 val_f1=0.722
[2021-11-27 05:48:42,867][main.py][line:163][INFO] Epoch:[127/256]	 train_loss=0.10397	 val_loss=7.74474	 train_f1=0.994	 val_f1=0.722
[2021-11-27 05:56:45,373][main.py][line:163][INFO] Epoch:[128/256]	 train_loss=0.09841	 val_loss=7.17320	 train_f1=0.995	 val_f1=0.730
[2021-11-27 06:04:47,678][main.py][line:163][INFO] Epoch:[129/256]	 train_loss=0.36093	 val_loss=4.74650	 train_f1=0.976	 val_f1=0.721
[2021-11-27 06:12:46,424][main.py][line:163][INFO] Epoch:[130/256]	 train_loss=0.33390	 val_loss=5.56510	 train_f1=0.979	 val_f1=0.700
[2021-11-27 06:20:40,201][main.py][line:163][INFO] Epoch:[131/256]	 train_loss=0.32472	 val_loss=5.41653	 train_f1=0.981	 val_f1=0.705
[2021-11-27 06:28:36,621][main.py][line:163][INFO] Epoch:[132/256]	 train_loss=0.34097	 val_loss=5.47201	 train_f1=0.978	 val_f1=0.708
[2021-11-27 06:36:36,227][main.py][line:163][INFO] Epoch:[133/256]	 train_loss=0.34448	 val_loss=5.81545	 train_f1=0.980	 val_f1=0.707
[2021-11-27 06:44:34,063][main.py][line:163][INFO] Epoch:[134/256]	 train_loss=0.40138	 val_loss=5.16243	 train_f1=0.972	 val_f1=0.703
[2021-11-27 06:52:33,907][main.py][line:163][INFO] Epoch:[135/256]	 train_loss=0.35650	 val_loss=5.77587	 train_f1=0.974	 val_f1=0.721
[2021-11-27 07:00:34,151][main.py][line:163][INFO] Epoch:[136/256]	 train_loss=0.35435	 val_loss=6.07136	 train_f1=0.978	 val_f1=0.707
[2021-11-27 07:08:32,644][main.py][line:163][INFO] Epoch:[137/256]	 train_loss=0.28140	 val_loss=4.77646	 train_f1=0.980	 val_f1=0.708
[2021-11-27 07:16:28,690][main.py][line:163][INFO] Epoch:[138/256]	 train_loss=0.31590	 val_loss=5.88114	 train_f1=0.981	 val_f1=0.723
[2021-11-27 07:24:27,689][main.py][line:163][INFO] Epoch:[139/256]	 train_loss=0.38007	 val_loss=6.90054	 train_f1=0.976	 val_f1=0.709
[2021-11-27 07:32:22,032][main.py][line:163][INFO] Epoch:[140/256]	 train_loss=0.33342	 val_loss=5.01840	 train_f1=0.976	 val_f1=0.709
[2021-11-27 07:40:19,061][main.py][line:163][INFO] Epoch:[141/256]	 train_loss=0.32821	 val_loss=5.65599	 train_f1=0.973	 val_f1=0.711
[2021-11-27 07:48:15,325][main.py][line:163][INFO] Epoch:[142/256]	 train_loss=0.31163	 val_loss=5.64760	 train_f1=0.981	 val_f1=0.711
[2021-11-27 07:56:13,401][main.py][line:163][INFO] Epoch:[143/256]	 train_loss=0.31553	 val_loss=5.26854	 train_f1=0.983	 val_f1=0.709
[2021-11-27 08:04:11,076][main.py][line:163][INFO] Epoch:[144/256]	 train_loss=0.30800	 val_loss=5.23322	 train_f1=0.983	 val_f1=0.716
[2021-11-27 08:12:07,441][main.py][line:163][INFO] Epoch:[145/256]	 train_loss=0.31520	 val_loss=5.18216	 train_f1=0.980	 val_f1=0.701
[2021-11-27 08:20:02,093][main.py][line:163][INFO] Epoch:[146/256]	 train_loss=0.32933	 val_loss=5.79363	 train_f1=0.980	 val_f1=0.714
[2021-11-27 08:28:00,539][main.py][line:163][INFO] Epoch:[147/256]	 train_loss=0.31932	 val_loss=5.38877	 train_f1=0.982	 val_f1=0.709
[2021-11-27 08:35:58,015][main.py][line:163][INFO] Epoch:[148/256]	 train_loss=0.34855	 val_loss=5.60547	 train_f1=0.977	 val_f1=0.729
[2021-11-27 08:43:56,661][main.py][line:163][INFO] Epoch:[149/256]	 train_loss=0.44556	 val_loss=5.91985	 train_f1=0.973	 val_f1=0.720
[2021-11-27 08:51:56,980][main.py][line:163][INFO] Epoch:[150/256]	 train_loss=0.39090	 val_loss=5.24060	 train_f1=0.971	 val_f1=0.707
[2021-11-27 08:59:57,440][main.py][line:163][INFO] Epoch:[151/256]	 train_loss=0.34774	 val_loss=5.70190	 train_f1=0.978	 val_f1=0.704
[2021-11-27 09:08:01,309][main.py][line:163][INFO] Epoch:[152/256]	 train_loss=0.33655	 val_loss=6.07695	 train_f1=0.977	 val_f1=0.705
[2021-11-27 09:16:10,806][main.py][line:163][INFO] Epoch:[153/256]	 train_loss=0.34411	 val_loss=5.86003	 train_f1=0.980	 val_f1=0.698
[2021-11-27 09:24:24,284][main.py][line:163][INFO] Epoch:[154/256]	 train_loss=0.37520	 val_loss=7.18684	 train_f1=0.976	 val_f1=0.704
[2021-11-27 09:32:39,124][main.py][line:163][INFO] Epoch:[155/256]	 train_loss=0.29128	 val_loss=5.84519	 train_f1=0.982	 val_f1=0.705
[2021-11-27 09:40:10,203][main.py][line:163][INFO] Epoch:[156/256]	 train_loss=0.24060	 val_loss=5.62328	 train_f1=0.988	 val_f1=0.700
[2021-11-27 09:47:36,087][main.py][line:163][INFO] Epoch:[157/256]	 train_loss=0.28516	 val_loss=5.49336	 train_f1=0.987	 val_f1=0.702
[2021-11-27 09:55:33,096][main.py][line:163][INFO] Epoch:[158/256]	 train_loss=0.34624	 val_loss=5.72754	 train_f1=0.975	 val_f1=0.716
[2021-11-27 10:03:21,909][main.py][line:163][INFO] Epoch:[159/256]	 train_loss=0.30536	 val_loss=5.88672	 train_f1=0.981	 val_f1=0.723
[2021-11-27 10:10:53,768][main.py][line:163][INFO] Epoch:[160/256]	 train_loss=0.31884	 val_loss=5.80223	 train_f1=0.981	 val_f1=0.714
[2021-11-27 10:18:12,400][main.py][line:163][INFO] Epoch:[161/256]	 train_loss=0.31352	 val_loss=6.38971	 train_f1=0.978	 val_f1=0.716
[2021-11-27 10:25:52,174][main.py][line:163][INFO] Epoch:[162/256]	 train_loss=0.27364	 val_loss=5.72378	 train_f1=0.984	 val_f1=0.718
[2021-11-27 10:33:22,141][main.py][line:163][INFO] Epoch:[163/256]	 train_loss=0.26812	 val_loss=5.85177	 train_f1=0.985	 val_f1=0.718
[2021-11-27 10:40:43,856][main.py][line:163][INFO] Epoch:[164/256]	 train_loss=0.24667	 val_loss=5.70721	 train_f1=0.988	 val_f1=0.708
[2021-11-27 10:48:01,517][main.py][line:163][INFO] Epoch:[165/256]	 train_loss=0.32543	 val_loss=5.92874	 train_f1=0.977	 val_f1=0.708
[2021-11-27 10:55:18,720][main.py][line:163][INFO] Epoch:[166/256]	 train_loss=0.28563	 val_loss=6.26753	 train_f1=0.977	 val_f1=0.705
[2021-11-27 11:02:51,179][main.py][line:163][INFO] Epoch:[167/256]	 train_loss=0.29731	 val_loss=6.64070	 train_f1=0.977	 val_f1=0.706
[2021-11-27 11:10:41,312][main.py][line:163][INFO] Epoch:[168/256]	 train_loss=0.28468	 val_loss=5.94752	 train_f1=0.982	 val_f1=0.714
[2021-11-27 11:18:32,582][main.py][line:163][INFO] Epoch:[169/256]	 train_loss=0.27882	 val_loss=6.11642	 train_f1=0.982	 val_f1=0.714
[2021-11-27 11:26:30,270][main.py][line:163][INFO] Epoch:[170/256]	 train_loss=0.32764	 val_loss=6.86548	 train_f1=0.975	 val_f1=0.702
[2021-11-27 11:34:00,294][main.py][line:163][INFO] Epoch:[171/256]	 train_loss=0.31583	 val_loss=6.04199	 train_f1=0.976	 val_f1=0.712
